Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC,Recip_Administered,Census2019_18PlusPop,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K
2021-03-30,WI,WIA,Wisconsin,5822434,Report,3348455,2870834,57510,49306,1302587,1512343,55679,225,1829412,31.4,17.4,1822519,40,2862673,62835,73498,814310,80.1,1446946,142242,329170,1011749,1010646,22.2,1559800,1674855,113800,0,453366,558321,53961,62,453333,557251,53927,62,296517,310865,6740,33,1065710,18.3,1064573,23.4,614155,60.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-30,WV,WVA,West Virginia,1792147,Report,1129335,866037,63016,48324,427460,430735,7842,0,530858,29.6,18.2,527940,36.9,862761,60224,78832,241432,65.8,429371,116991,307711,325774,325463,22.7,557900,540735,30700,0,155006,170747,8322,21,154949,170493,8310,21,89807,94420,1615,13,334096,18.6,333773,23.3,185855,50.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-30,WY,WYA,Wyoming,578759,Report,366465,261963,63319,45263,130704,125994,5169,96,156638,27.1,17.3,156168,35.1,261365,58730,82347,67665,68.2,123928,124954,369499,100055,99929,22.5,180700,172965,12800,0,49926,50109,4750,20,49922,49987,4749,20,28950,26734,850,12,104805,18.1,104678,23.5,56546,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-30,LTC,LTC,Long Term Care,NA,NA,NA,7719964,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
2021-03-29,US,USA,United States,331996199,Report,180646565,145812835,54412,43920,68177850,74338025,3155418,141542,95015762,28.6,14.9,94686188,36.7,145400967,56328,69983,39799162,72.8,66457122,121501,330268,49480294,49399809,19.1,85398300,90301965,4946300,0,23149108,26299019,3134304,31800,23136027,26231645,3130505,31771,12625417,13429039,839456,11110,52614231,15.8,52529949,20.4,26905023,49.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,AK,AKA,Alaska,731545,Report,570465,403284,77981,55128,184195,213826,5207,56,246515,33.7,21.3,242453,44,397513,72070,103427,66080,72.1,118775,129684,622860,155843,154139,27.9,263900,289965,16600,0,70237,85597,5089,9,70159,83971,5064,9,32077,22183,554,3,160932,22,159203,28.9,54817,59.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,AL,ALA,Alabama,4903185,Report,2537050,1666585,51743,33990,836716,792924,36945,0,1113924,22.7,12.1,1112419,29.2,1664902,43642,66504,528699,62.2,840346,98883,298534,593437,593211,15.5,1255200,1210950,70900,0,299819,293589,37951,29,299791,293391,37945,29,180712,148073,14386,20,631388,12.9,631156,16.5,343191,40.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,AR,ARA,Arkansas,3017804,Report,1662850,1153739,55101,38231,565346,562723,25426,244,769106,25.5,12.7,766732,33.1,1151251,49673,71747,334880,63.9,538858,102859,317409,383151,382970,16.5,802400,801450,59000,0,192254,190847,24677,50,192228,190692,24643,50,117181,87869,4412,39,407828,13.5,407613,17.6,209501,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,AS,ASA,American Samoa,55689,Report,43810,28527,78669,51226,6143,22384,0,0,17575,31.6,19.8,17046,39.2,27691,63750,100859,2204,23.3,3708,39168,462765,11045,10741,24.7,12400,30810,600,0,2285,8760,4,0,2284,8457,4,0,609,955,1,0,11049,19.8,10745,24.7,1565,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,AZ,AZA,Arizona,7278717,Report,3970345,3363062,54547,46204,1534427,1782491,44723,1421,2105116,28.9,16,2094426,37.1,3346987,59360,70415,932017,71.2,1606150,122735,303396,1162369,1158670,20.5,1868900,1995045,106400,0,522913,638970,43152,486,522837,635347,43106,486,287112,327066,11739,331,1205521,16.6,1201776,21.3,626248,47.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,BP2,BP2,Bureau of Prisons,0,Report,97960,101786,0,0,40161,61264,361,0,60990,0,0,60990,0,101786,0,0,2595,0,4447,0,0,40213,40213,0,40100,56160,1700,0,15262,24951,360,0,15262,24951,360,0,790,1034,2,0,40573,0,40573,0,1826,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,CA,CAA,California,39512223,Report,21865730,17703550,55339,44805,8346037,9015933,340130,1450,11802833,29.9,14.7,11748137,38.4,17639894,57614,71416,4516009,77.4,7526330,128917,374534,5793632,5784852,18.9,10261100,10981230,623400,0,2679016,3114389,337704,227,2678095,3106531,336998,226,1521220,1433764,47411,146,6131336,15.5,6121850,20,3002541,51.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,CO,COA,Colorado,5758736,Report,3060410,2602792,53144,45197,1258019,1285511,58600,662,1664752,28.9,15.9,1658310,36.9,2595367,57685,68021,649585,77.1,1158915,137571,363291,918505,917519,20.4,1476400,1508910,75100,0,432184,486174,57632,147,432095,485277,57536,147,242139,257784,8134,89,976137,17,975055,21.7,508146,60.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,CT,CTA,Connecticut,3565287,Report,2211275,1891603,62022,53056,832374,1014001,45092,136,1225480,34.4,18.3,1223595,43.1,1888859,66560,77921,522756,82.9,927803,147213,350860,652633,651895,23,995900,1159275,56100,0,281592,371022,45151,19,281424,370452,45119,19,148642,244545,5459,12,697784,19.6,697014,24.6,398658,63.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,DC,DCA,District of Columbia,705749,Report,491635,353718,69661,50120,140966,205495,7257,0,181374,25.7,11.8,180795,31.3,353149,61143,85120,59062,67.6,122464,140210,562879,83416,83394,14.4,214600,263835,13200,0,39668,43733,7901,15,39667,43712,7900,15,22630,16112,657,7,91317,12.9,91294,15.8,39406,45.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,DD2,DD2,Dept of Defense,0,Report,2405690,1886141,0,0,868249,996161,21332,399,1191364,0,0,1186474,0,1880365,0,0,133637,0,221232,0,0,646331,645618,0,1062500,1291290,51900,0,284953,361378,18417,0,284919,360699,18408,0,26484,55994,1028,0,664748,0,664026,0,83506,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,DE,DEA,Delaware,973764,Report,555005,447568,56996,45963,189524,250816,7171,57,290527,29.8,14.9,289695,37.6,446501,57973,72061,148255,78.5,244459,129408,293800,145260,145180,18.8,256700,284505,13800,0,65241,79998,7641,21,65228,79931,7640,21,42526,47434,4820,13,152901,15.7,152820,19.8,94793,50.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,FL,FLA,Florida,21477737,Report,12219465,9276711,56894,43192,4451063,4594805,218165,12678,5840928,27.2,14.1,5830070,33.8,9264325,53713,70846,3380979,75.2,5986283,133107,271704,3035343,3033971,17.6,5602900,6241365,375200,0,1462504,1568645,216565,4194,1461919,1567858,216465,4194,1107818,1136121,73453,3597,3251908,15.1,3250436,18.8,2320989,51.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,FM,FMA,Federated States of Micronesia,103643,Report,47400,24114,45734,23266,24114,0,0,0,14736,14.2,9.1,14726,18.2,24104,29816,58633,1388,7.9,2364,13417,269028,9435,9435,11.7,46600,0,800,0,9416,19,1,0,9416,19,1,0,999,4,0,0,9436,9.1,9436,11.7,1003,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,GA,GAA,Georgia,10617423,Report,5385975,3764344,50728,35454,1918194,1778404,67486,260,2447419,23.1,11.4,2438588,30.1,3754884,46279,66383,1033914,68.2,1834217,120914,355052,1210013,1209436,14.9,2609000,2633475,143500,0,653752,556092,65055,169,653677,555590,64938,169,428069,305238,8379,105,1275068,12,1274374,15.7,741791,48.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,GU,GUA,Guam,165768,Report,87860,84899,53002,51216,38790,45956,153,0,52481,31.7,19.1,51946,40.2,84342,65230,67951,12290,43.6,22459,79696,311770,31639,31619,24.5,38200,48360,1300,0,15893,15746,152,0,15891,15728,152,0,4410,5582,24,0,31791,19.2,31771,24.6,10016,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,HI,HIA,Hawaii,1415872,Report,890600,685464,62901,48413,245051,337742,8911,93760,439169,31,17.7,437142,39.2,683768,61269,79803,165143,61.5,258598,96331,331759,250416,250121,22.4,383000,487500,20100,0,96897,135483,9047,18036,96849,135253,9029,18019,46216,47669,2681,1408,259463,18.3,259150,23.2,97974,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,IA,IAA,Iowa,3155070,Report,1696035,1514487,53756,48002,781782,692562,40024,119,956164,30.3,17.7,953614,39.3,1511108,62231,69847,435712,78.8,756182,136753,306723,558800,557906,23,837700,809835,48500,0,302515,256261,40135,24,302503,255379,40124,24,166875,153324,3259,18,598935,19,598030,24.6,323476,58.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,ID,IDA,Idaho,1787065,Report,910095,736941,50927,41238,356171,365720,14807,243,452828,25.3,15.2,452791,33.8,736912,55040,67975,205741,70.8,361714,124441,313102,272274,272263,20.3,451400,433095,25600,0,136188,136034,14605,52,136186,136025,14599,52,71640,82156,4253,29,286879,16.1,286862,21.4,158078,54.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,IH2,IH2,Indian Health Svc,2082813,Report,1462525,945805,70219,45410,528073,409758,7974,0,592001,28.4,16.7,581359,0,930643,0,0,133928,0,232475,0,0,346849,342390,0,831300,603525,27700,0,185981,160868,7851,0,185891,156499,7839,0,54027,41603,888,0,354700,17,350229,0,96518,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,IL,ILA,Illinois,12671821,Report,6883535,5793846,54322,45722,2718496,2955173,117715,2462,3832086,30.2,15.2,3818867,38.8,5777193,58628,69856,1497587,73.3,2381608,116561,336894,1927319,1924058,19.5,3218600,3477435,187500,0,917487,1009032,115139,800,917186,1006073,114912,799,433475,453162,24685,524,2042458,16.1,2038970,20.7,911846,44.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,IN,INA,Indiana,6732219,Report,3328110,2734813,49436,40623,1233756,1441423,55688,3946,1673593,24.9,15.5,1672348,32.4,2733164,52925,64445,783089,72.1,1452355,133766,306528,1042306,1041884,20.2,1627000,1602510,98600,0,482836,558106,56000,1364,482801,557719,55992,1364,342355,306161,7594,992,1098306,16.3,1097876,21.3,657102,60.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,KS,KSA,Kansas,2913314,Report,1643765,1261951,56423,43317,651902,588518,21290,241,854185,29.3,15.6,851538,38.5,1258836,56882,74276,371186,78.1,583855,122791,345701,455016,454253,20.5,817900,785265,40600,0,239472,215441,22003,103,239450,214700,21993,103,121291,113601,5098,68,477019,16.4,476246,21.5,240058,50.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,KY,KYA,Kentucky,4467673,Report,2371375,2058753,53079,46081,978845,1035005,44747,156,1365477,30.6,15.9,1360908,39.3,2052803,59247,68442,537970,71.7,862555,114921,315946,710038,709327,20.5,1147600,1167075,56700,0,339691,370242,42575,105,339671,369551,42555,105,150374,191007,13067,69,752613,16.8,751882,21.7,354517,47.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,LA,LAA,Louisiana,4648794,Report,2550580,1911134,54865,41110,848549,1009621,52150,814,1191044,25.6,14.7,1187977,33.4,1907822,53573,71622,513275,69.3,934278,126080,344198,684360,684165,19.2,1209300,1276080,65200,0,279342,404652,50696,366,279318,404482,50667,365,179517,222468,11179,75,735056,15.8,734832,20.6,413239,55.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,MA,MAA,Massachusetts,6892503,Report,3848770,3495331,55840,50712,1696716,1714188,84366,61,2293964,33.3,17,2286758,41.3,3485600,62920,69476,949278,81.2,1520373,130021,329143,1172283,1169948,21.1,1869500,1877070,102200,0,573625,598649,84333,9,573487,596452,84277,9,258737,311984,39172,5,1256616,18.2,1254225,22.6,609898,52.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,MD,MDA,Maryland,6045680,Report,3335590,2681526,55173,44354,1277347,1331547,70971,1661,1813685,30,15.1,1808398,38.4,2675194,56786,70804,712281,74.2,1102694,114936,347676,910486,909490,19.3,1559000,1692990,83600,0,439139,470888,69911,459,439092,469939,69895,459,201938,206492,25471,219,980397,16.2,979385,20.8,434120,45.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,ME,MEA,Maine,1344212,Report,791220,683925,58861,50879,331840,330400,21630,55,452561,33.7,17.7,452172,41.3,683340,62384,72233,235336,82.5,379194,132927,277363,237603,237390,21.7,397700,365820,27700,0,117342,120245,21726,16,117320,120054,21722,16,65460,80527,10769,7,259329,19.3,259112,23.7,156763,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,MH,MHA,Marshall Islands,58413,Report,35800,20342,61288,34824,20342,0,0,0,12452,21.3,13.4,12421,27.3,20308,44572,78574,831,8.4,1388,13978,360524,7839,7834,17.2,35000,0,800,0,7837,2,2,0,7832,2,2,0,555,0,2,0,7841,13.4,7836,17.2,557,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,MI,MIA,Michigan,9986857,Report,5249380,4295979,52563,43016,2027891,2182870,85218,0,2779143,27.8,15.6,2773734,35.4,4289823,54697,66931,1243133,70.4,2095705,118710,297348,1561771,1560894,19.9,2511200,2594280,143900,0,701702,860000,86179,69,701622,859203,86138,69,416945,462389,23079,56,1647950,16.5,1647032,21,902469,51.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,MN,MNA,Minnesota,5639632,Report,2907150,2665779,51549,47269,1233947,1369964,61671,197,1722919,30.6,17,1717742,39.6,2659722,61334,67039,749850,81.5,1245072,135278,315863,955987,955060,22,1400000,1429350,77800,0,431948,523992,62120,47,431904,523109,62100,47,212980,299042,29903,19,1018107,18.1,1017160,23.5,541944,58.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,MO,MOA,Missouri,6137428,Report,3256125,2464910,53054,40162,1024686,1394907,45000,317,1544780,25.2,13.7,1542104,32.4,2461424,51636,68308,702137,66.1,1181257,111226,306592,842467,841848,17.7,1504700,1664325,87100,0,339306,503121,46333,40,339266,502543,46313,39,199101,243317,13975,18,888800,14.5,888161,18.6,456411,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,MP,MPA,Northern Mariana Islands,56882,Report,44210,27787,77722,48850,3829,23924,34,0,16121,28.3,20.5,16043,36.2,27697,62426,99644,2252,23.3,4280,44261,457187,11650,11638,26.2,12800,30810,600,0,1540,10110,35,0,1540,10098,35,0,298,1728,31,0,11685,20.5,11673,26.3,2057,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,MS,MSA,Mississippi,2976149,Report,1614655,1134229,54253,38111,575124,531157,27218,730,722545,24.3,13.8,720906,31.7,1132394,49719,70894,315852,64.9,530841,109071,331760,411258,411082,18,801500,770055,43100,0,209799,201446,26537,13,209775,201294,26522,13,118710,101303,7802,4,437795,14.7,437604,19.2,227819,46.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,MT,MTA,Montana,1068778,Report,632625,502390,59191,47006,261507,231591,9168,124,317475,29.7,17.4,316077,37.6,500570,59578,75295,144683,70.1,244372,118376,306449,185627,185223,22,320700,295425,16500,0,98542,87051,9111,34,98521,86668,9106,34,51148,50228,2791,19,194738,18.2,194329,23.1,104186,50.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,NC,NCA,North Carolina,10488084,Report,5680940,4596429,54166,43825,1967790,2508712,119598,329,2974973,28.4,14.9,2960120,36.2,4580024,55940,69387,1247929,71.3,2264567,129323,324422,1560978,1559471,19,2622200,2911740,147000,0,648619,912333,117704,26,648474,910971,117473,26,453642,517852,16633,20,1678682,16,1676944,20.5,988147,56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,ND,NDA,North Dakota,762062,Report,437720,401626,57439,52703,188728,204796,8102,0,237354,31.1,19,236233,40.6,400110,68760,75224,91802,76.6,173344,144640,365238,144591,144292,24.8,216500,209820,11400,0,69526,75065,7393,0,69503,74789,7381,0,36915,36917,1363,0,151984,19.9,151673,26.1,75195,62.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,NE,NEA,Nebraska,1934408,Report,1072470,900049,55442,46528,420092,456463,21733,1761,578881,29.9,16.3,577238,39.6,897954,61574,73541,243484,77.9,419367,134215,343237,314782,314320,21.6,505200,535470,31800,0,151212,163088,22392,482,151181,162657,22386,482,79896,91181,1795,379,337174,17.4,336706,23.1,173251,55.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,NH,NHA,New Hampshire,1359711,Report,743355,602562,54670,44315,318174,269541,14820,27,410366,30.2,15.8,409094,37,600868,54404,67305,209648,82.6,312357,123041,292816,215432,215039,19.5,369200,352755,21400,0,122659,92767,15564,6,122568,92465,15549,6,59508,53529,8675,3,230996,17,230588,20.9,121715,47.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,NJ,NJA,New Jersey,8882190,Report,4794085,4204062,53974,47331,2030039,2081908,91640,475,2859012,32.2,16.6,2846112,41,4187348,60305,69043,1033834,70.1,1616900,109581,324905,1474851,1470978,21.2,2271200,2399085,123800,0,704308,770536,91760,7,704214,766757,91736,7,292601,330713,26511,5,1566611,17.6,1562714,22.5,649830,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,NM,NMA,New Mexico,2096829,Report,1337435,1239316,63784,59104,559459,656089,22353,1415,785813,37.5,22.1,778348,48,1229597,75855,82507,280736,74.3,458883,121524,354188,463531,459732,28.4,614600,688935,33900,0,198259,264910,21629,362,198167,261203,21594,362,84609,98719,7862,218,485160,23.1,481326,29.7,191408,50.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,NV,NVA,Nevada,3080156,Report,1548430,1328018,50271,43115,577615,721681,28722,0,842620,27.4,14.8,841110,35.2,1326173,55546,64855,342219,69,590840,119128,312201,455646,455338,19.1,745700,759330,43400,0,199836,255809,28315,1,199816,255521,28312,1,107598,125988,8442,0,483961,15.7,483650,20.3,242028,48.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,NY,NYA,New York,19453561,Report,11109835,8862843,57110,45559,4102805,4555645,203233,1160,5861761,30.1,14.8,5845365,37.9,8842212,57323,72024,2166574,65.7,3416914,103664,337055,2870001,2865633,18.6,5116100,5716035,277700,0,1330621,1539161,201120,219,1330442,1534972,201075,219,598789,650634,59919,142,3071121,15.8,3066708,19.9,1309484,39.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,OH,OHA,Ohio,11689100,Report,6386995,5168120,54641,44213,2465860,2553662,144315,4283,3324459,28.4,15.2,3318563,36.4,5160470,56639,70101,1467349,71.7,2548292,124530,312121,1778049,1776441,19.5,2956500,3260595,169900,0,885466,891406,141844,1177,885414,889854,141816,1173,483301,568551,40091,793,1919893,16.4,1918257,21.1,1092736,53.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,OK,OKA,Oklahoma,3956971,Report,2530785,1888004,63958,47713,876800,980691,30502,11,1201827,30.4,16.6,1193769,39.7,1878476,62517,84227,466287,73.4,817038,128641,398466,655018,653828,21.8,1245200,1217385,68200,0,298611,356406,30330,1,298575,355252,30318,1,182527,160132,6648,0,685348,17.3,684146,22.8,349307,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,OR,ORA,Oregon,4217737,Report,2205385,1802561,52288,42738,864045,897470,39925,1121,1158213,27.5,15.2,1154268,34.4,1796768,53616,65809,543113,70.9,797459,104096,287879,639792,637956,19,1062100,1080885,62400,0,306191,333412,39724,189,306011,331756,39695,189,116817,143384,23896,95,679516,16.1,677651,20.2,284192,37.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,PA,PAA,Pennsylvania,12801989,Report,7164385,5893502,55963,46036,2776827,2990914,125641,120,3971897,31,15.1,3962159,39,5880679,57839,70464,1754720,73.3,2694401,112578,299344,1927632,1924394,18.9,3385400,3580785,198200,0,921460,1006067,127773,105,921261,1003029,127762,104,465443,467796,17523,65,2055405,16.1,2052156,20.2,950827,39.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,PR,PRA,Puerto Rico,3193694,Report,1882480,1055993,58944,33065,429655,608560,17528,250,687175,21.5,11.7,686562,26.2,1055281,40263,71824,308322,56.8,476038,87680,346727,374449,374321,14.3,909600,925080,47800,0,147870,226571,17607,8,147850,226463,17598,8,75769,95457,4329,1,392056,12.3,391919,15,175556,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,RI,RIA,Rhode Island,1059361,Report,616065,538434,58154,50826,257226,268982,12225,1,336637,31.8,19,336035,39.3,537671,62895,72066,154840,82.8,263744,141005,329366,200812,200643,23.5,301700,297765,16600,0,102917,97892,12110,3,102913,97727,12110,3,49611,59628,2024,2,212922,20.1,212753,24.9,111265,59.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,RP,RPA,Republic of Palau,17907,Report,15000,13381,83766,74725,13237,1,143,0,8404,46.9,28.5,8404,60.2,13381,95804,107396,1450,47.6,2674,87845,492773,5107,5107,36.6,14600,0,400,0,5094,13,143,0,5094,13,143,0,1251,8,83,0,5250,29.3,5250,37.6,1342,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,SC,SCA,South Carolina,5148714,Report,2652225,2109171,51512,40965,811836,1250400,45910,1025,1378779,26.8,13.8,1375284,34.1,2105131,52139,65689,684356,73,1173603,125248,283048,711699,711209,17.6,1201200,1375725,75300,0,251969,459526,44788,204,251933,459072,44749,204,193013,294146,9296,140,756487,14.7,755958,18.7,496595,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,SD,SDA,South Dakota,884659,Report,581525,488046,65734,55168,239609,239807,8617,13,303587,34.3,21,302216,45.3,486235,72838,87112,127205,83.8,227396,149730,382907,185494,185062,27.7,294400,272025,15100,0,91738,93751,8554,5,91724,93333,8551,5,50883,50980,1226,2,194048,21.9,193613,29,103091,67.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,TN,TNA,Tennessee,6829174,Report,3554800,2582046,52053,37809,1209349,1317136,52501,3060,1669271,24.4,12.6,1665626,31.3,2578113,48469,66831,748984,65.5,1275735,111574,310899,859836,859579,16.2,1735800,1731600,87400,0,396982,462014,52265,840,396960,461780,52200,839,252045,249209,10003,563,912101,13.4,911779,17.1,511820,44.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,TX,TXA,Texas,28995881,Report,14660795,11130215,50562,38386,5117886,5745688,266124,517,7211223,24.9,12.1,7174625,33.2,11075125,51283,67886,2565754,68.7,4151944,111186,392606,3496059,3478316,16.1,6771800,7441395,447600,0,1650349,1844970,260489,373,1641973,1835606,259167,371,720212,805145,113677,163,3756181,13,3737118,17.3,1639198,43.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,UT,UTA,Utah,3205958,Report,1500500,1276193,46803,39807,589230,656009,30954,0,784153,24.5,10,779956,34.3,1270829,55866,65963,276223,75.5,482774,131952,410116,320556,319804,14.1,735200,725400,39900,0,152618,167938,29540,0,152563,167241,29516,0,58550,86029,6146,0,350096,10.9,349320,15.4,150725,41.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,VA,VAA,Virginia,8535519,Report,4489825,3867013,52602,45305,1753016,2022517,90743,737,2553135,29.9,15.2,2542708,38.1,3854261,57745,67267,990818,72.9,1585222,116654,330400,1296348,1294162,19.4,2150800,2225925,113100,0,595979,700144,90487,225,595714,698223,90348,225,276448,314626,31590,165,1386835,16.2,1384510,20.7,622829,45.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,VA2,VA2,Veterans Health,0,Report,4356075,3854450,0,0,2060807,1731274,62368,1,2297542,0,0,2297437,0,3854290,0,0,1334760,0,2406773,0,0,1555163,1555108,0,2291600,1974375,90100,0,834477,720686,62341,0,834458,720650,62336,0,603176,468423,23153,0,1617504,0,1617444,0,1094752,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,VI,VIA,Virgin Islands,104680,Report,56960,38261,54413,36550,15646,22600,15,0,23754,22.7,12.3,23570,28.9,37987,46524,69761,8422,47.3,13872,77950,320072,12912,12853,15.7,19900,36660,400,0,6080,6832,21,0,6075,6778,21,0,2904,2429,8,0,12933,12.4,12874,15.8,5341,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,VT,VTA,Vermont,623989,Report,393330,316145,63035,50665,154405,155780,5724,236,203266,32.6,16.9,202756,39.8,315497,61864,77126,107922,86.3,170360,136245,314566,105663,105522,20.7,193800,186030,13500,0,51822,53776,5488,65,51811,53646,5485,65,25271,32825,111,42,111151,17.8,111007,21.8,58249,46.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,WA,WAA,Washington,7614893,Report,4114320,3501641,54030,45984,1618821,1808091,72154,2575,2232951,29.3,16.4,2225639,37.4,3492773,58684,69127,947358,78.3,1635387,135187,340104,1245782,1244251,20.9,1966500,2042820,105000,0,597042,648251,72304,489,596974,646788,72293,489,327230,346630,25144,356,1318086,17.3,1316544,22.1,699360,57.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
